1016027933	Protein PA-X
1016027934	ORF1
1016027935	Replication initiation protein
1016027936	Polymerase acidic protein
1016027937	Major capsid protein
1016027938	Uncharacterized protein
1016027939	RNA-directed RNA polymerase catalytic subunit
1016027940	Uncharacterized protein
1016027941	Uncharacterized protein
1016027942	Uncharacterized protein
1016027943	Nucleoprotein
1016027944	Uncharacterized protein
1016027945	Uncharacterized protein
1016027946	Uncharacterized protein
1016027947	CxxC_CXXC_SSSS domain-containing protein
1016027948	Uncharacterized protein
1016027949	Putative terminase large subunit
1016027950	Uncharacterized protein
1016027951	Uncharacterized protein
1016027952	DNA pilot protein
1016027953	Uncharacterized protein
1016027954	Uncharacterized protein
1016027955	Nuclear export protein
1016027956	Replication-associated protein
1016027957	Matrix protein 1
1016027958	Uncharacterized protein
1016027959	DNA pilot protein
1016027960	Polymerase basic protein 2
1016027961	Matrix protein 2
1016027962	ORF1
1016027963	RNA-directed RNA polymerase catalytic subunit
1016027964	Nuclear export protein
1016027965	Replication initiator protein
1016027966	Uncharacterized protein
1016027967	Protein PA-X
1016027968	DNA pilot protein
1016027969	Replication-associated protein
1016027970	Matrix protein 2
1016027971	Uncharacterized protein
1016027972	Minor capsid protein
1016027973	DNA pilot protein
1016027974	Major capsid protein
1016027975	Nonstructural protein
1016027976	Replication initiation protein
1016027977	Uncharacterized protein
1016027978	Uncharacterized protein
1016027979	Uncharacterized protein
1016027980	Uncharacterized protein
1016027981	Putative baseplate hub protein
1016027982	Uncharacterized protein
1016027983	Uncharacterized protein
1016027984	DUF2163 domain-containing protein
1016027985	Putative distal tail protein
1016027986	Uncharacterized protein
1016027987	HTH luxR-type domain-containing protein
1016027988	Polymerase acidic protein
1016027989	Matrix protein 2
1016027990	Uncharacterized protein
1016027991	Replication-associated protein
1016027992	Uncharacterized protein
1016027993	Polymerase acidic protein
1016027994	Nucleoprotein
1016027995	Tape_meas_lam_C domain-containing protein
1016027996	Uncharacterized protein
1016027997	Uncharacterized protein
1016027998	Putative thymidylate synthase
1016027999	Uncharacterized protein
1016028000	Hemagglutinin
1016028001	Polymerase acidic protein
1016028002	Polymerase basic protein 2
1016028003	Uncharacterized protein
1016028004	Matrix protein 2
1016028005	Major capsid protein
1016028006	Uncharacterized protein
1016028007	Uncharacterized protein
1016028008	Uncharacterized protein
1016028009	Replication-associated protein
1016028010	Uncharacterized protein
1016028011	Uncharacterized protein
1016028012	Uncharacterized protein
1016028013	Uncharacterized protein
1016028014	Uncharacterized protein
1016028015	Uncharacterized protein
1016028016	Uncharacterized protein
1016028017	Major capsid protein
1016028018	Uncharacterized protein
1016028019	Putative chaperone of endosialidase
1016028020	Uncharacterized protein
1016028021	Uncharacterized protein
1016028022	Replication-associated protein
1016028023	Uncharacterized protein
1016028024	Envelope protein E
1016028025	Uncharacterized protein
1016028026	Peptidase M15
1016028027	Putative endolysin
1016028028	Uncharacterized protein
1016028029	Uncharacterized protein
1016028030	Replication initiation protein
1016028031	Uncharacterized protein
1016028032	Uncharacterized protein
1016028033	Uncharacterized protein
1016028034	Uncharacterized protein
1016028035	Uncharacterized protein
1016028036	Uncharacterized protein
1016028037	Uncharacterized protein
1016028038	Polymerase acidic protein
1016028039	Matrix protein 2
1016028040	Neuraminidase
1016028041	Replication-associated protein
1016028042	Protein PA-X
1016028043	Uncharacterized protein
1016028044	Uncharacterized protein
1016028045	Putative peptidase M15
1016028046	Uncharacterized protein
1016028047	Uncharacterized protein
1016028048	Putative minor capsid protein 10B
1016028049	Uncharacterized protein
1016028050	Toprim domain-containing protein
1016028051	Replication initiator protein
1016028052	Uncharacterized protein
1016028053	Uncharacterized protein
1016028054	RNA-directed RNA polymerase catalytic subunit
1016028055	Major capsid protein
1016028056	Matrix protein 2
1016028057	Uncharacterized protein
1016028058	Uncharacterized protein
1016028059	Non-structural protein 1
1016028060	Polymerase acidic protein
1016028061	Non-structural protein 1
1016028062	Hemagglutinin
1016028063	HE
1016028064	Hemagglutinin
1016028065	Uncharacterized protein
1016028066	Uncharacterized protein
1016028067	Uncharacterized protein
1016028068	Uncharacterized protein
1016028069	Envelope protein E
1016028070	Uncharacterized protein
1016028071	Core protein
1016028072	Uncharacterized protein
1016028073	Uncharacterized protein
1016028074	Uncharacterized protein
1016028075	Uncharacterized protein
1016028076	Uncharacterized protein
1016028077	Uncharacterized protein
1016028078	Uncharacterized protein
1016028079	Uncharacterized protein
1016028080	Putative structural protein
1016028081	Protein ninG
1016028082	Uncharacterized protein
1016028083	Putative structural protein
1016028084	Uncharacterized protein
1016028085	Putative structural protein
1016028086	Polymerase basic protein 2
1016028087	Helix-turn-helix XRE family-like protein
1016028088	Uncharacterized protein
1016028089	Nucleoprotein
1016028090	Protein PB1-F2
1016028091	Nucleoprotein
1016028092	Non-structural protein 1
1016028093	RNA-directed RNA polymerase catalytic subunit
1016028094	Neuraminidase
1016028095	Protein PB1-F2
1016028096	Non-structural protein 1
1016028097	Uncharacterized protein
1016028098	Neuraminidase
1016028099	Neuraminidase
1016028100	Uncharacterized protein
1016028101	Non-structural protein 1
1016028102	Hemagglutinin
1016028103	Protein PB1-F2
1016028104	Hemagglutinin
1016028105	Core protein
1016028106	Uncharacterized protein
1016028107	Uncharacterized protein
1016028108	V1 protein
1016028109	Putative peptidase M15
1016028110	Uncharacterized protein
1016028111	Uncharacterized protein
1016028112	Uncharacterized protein
1016028113	Putative adenine-specific methylase
1016028114	Putative 7-cyano-7-deazaguanine synthase
1016028115	Uncharacterized protein
1016028116	Uncharacterized protein
1016028117	Replication initiator protein
1016028118	Metallophos domain-containing protein
1016028119	Protein PB1-F2
1016028120	Protein PA-X
1016028121	Uncharacterized protein
1016028122	DNA pilot protein
1016028123	Neuraminidase
1016028124	Protein PA-X
1016028125	Neuraminidase
1016028126	Matrix protein 1
1016028127	Matrix protein 1
1016028128	Matrix protein 1
1016028129	Protein PA-X
1016028130	Nuclear export protein
1016028131	Hemagglutinin
1016028132	Matrix protein 1
1016028133	Envelope protein E
1016028134	Matrix protein 2
1016028135	Protein PA-X
1016028136	Uncharacterized protein
1016028137	Protein PA-X
1016028138	Protein PB1-F2
1016028139	Major capsid protein
1016028140	Uncharacterized protein
1016028141	V1 protein
1016028142	Core protein
1016028143	Uncharacterized protein
1016028144	Uncharacterized protein
1016028145	Uncharacterized protein
1016028146	Putative virulence protein
1016028147	Uncharacterized protein
1016028148	Uncharacterized protein
1016028149	Uncharacterized protein
1016028150	Uncharacterized protein
1016028151	SNF2_N domain-containing protein
1016028152	Nuclear export protein
1016028153	Replication initiation protein
1016028154	Uncharacterized protein
1016028155	Matrix protein 1
1016028156	Nuclear export protein
1016028157	Nuclear export protein
1016028158	Matrix protein 1
1016028159	Uncharacterized protein
1016028160	Polymerase basic protein 2
1016028161	Matrix protein 1
1016028162	Nuclear export protein
1016028163	Polymerase basic protein 2
1016028164	Replication initiator protein
1016028165	Protein PB1-F2
1016028166	Protein PA-X
1016028167	RNA-directed RNA polymerase catalytic subunit
1016028168	Nuclear export protein
1016028169	Non-structural protein 1
1016028170	Uncharacterized protein
1016028171	Uncharacterized protein
1016028172	Uncharacterized protein
1016028173	Uncharacterized protein
1016028174	Uncharacterized protein
1016028175	Uncharacterized protein
1016028176	Uncharacterized protein
1016028177	Uncharacterized protein
1016028178	Uncharacterized protein
1016028179	Uncharacterized protein
1016028180	Uncharacterized protein
1016028181	Putative 7-carboxy-7-deazaguanine synthase
1016028182	Uncharacterized protein
1016028183	Uncharacterized protein
1016028184	Uncharacterized protein
1016028185	Nuclear export protein
1016028186	Nucleoprotein
1016028187	Capsid protein
1016028188	Polymerase basic protein 2
1016028189	Major capsid protein
1016028190	Nuclear export protein
1016028191	RNA-directed RNA polymerase catalytic subunit
1016028192	RNA-directed RNA polymerase catalytic subunit
1016028193	Matrix protein 2
1016028194	Nuclear export protein
1016028195	Hemagglutinin
1016028196	RNA-directed RNA polymerase catalytic subunit
1016028197	Matrix protein 1
1016028198	Polymerase basic protein 2
1016028199	Matrix protein 2
1016028200	Nucleoprotein
1016028201	Nucleoprotein
1016028202	Minor capsid protein
1016028203	Uncharacterized protein
1016028204	Core protein
1016028205	Uncharacterized protein
1016028206	Core protein
1016028207	Uncharacterized protein
1016028208	GTP cyclohydrolase I
1016028209	Putative terminase large subunit
1016028210	Uncharacterized protein
1016028211	Uncharacterized protein
1016028212	Uncharacterized protein
1016028213	Uncharacterized protein
1016028214	Putative tape measure protein
1016028215	Uncharacterized protein
1016028216	Putative peptidase
1016028217	Uncharacterized protein
1016028218	Polymerase basic protein 2
1016028219	Polymerase acidic protein
1016028220	Polymerase basic protein 2
1016028221	RNA-directed RNA polymerase catalytic subunit
1016028222	Capsid protein
1016028223	Hemagglutinin
1016028224	Nucleoprotein
1016028225	Non-structural protein 1
1016028226	RNA-directed RNA polymerase catalytic subunit
1016028227	Non-structural protein 1
1016028228	Matrix protein 2
1016028229	Minor capsid protein
1016028230	Polymerase basic protein 2
1016028231	Nucleoprotein
1016028232	Matrix protein 2
1016028233	Uncharacterized protein
1016028234	Nuclear export protein
1016028235	Capsid protein
1016028236	Core protein
1016028237	Nucleoprotein
1016028238	SLT domain-containing protein
1016028239	Uncharacterized protein
1016028240	Core protein
1016028241	Putative single-stranded DNA-binding protein
1016028242	Putative terminase small subunit
1016028243	Uncharacterized protein
1016028244	Uncharacterized protein
1016028245	Uncharacterized protein
1016028246	Uncharacterized protein
1016028247	Uncharacterized protein
1016028248	Uncharacterized protein
1016028249	Uncharacterized protein
1016028250	Large S protein
1016028251	Polymerase basic protein 2
1016028252	Matrix protein 2
1016028253	Hemagglutinin
1016028254	Polymerase acidic protein
1016028255	Polymerase acidic protein
1016028256	Hemagglutinin
1016028257	Nucleoprotein
1016028258	Matrix protein 2
1016028259	Protein PB1-F2
1016028260	Nucleoprotein
1016028261	Hemagglutinin
1016028262	Non-structural protein 1
1016028263	Neuraminidase
1016028264	Uncharacterized protein
1016028265	Matrix protein 2
1016028266	Replication initiation protein
1016028267	Polymerase basic protein 2
1016028268	Capsid protein
1016028269	RNA-directed RNA polymerase catalytic subunit
1016028270	Large S protein
1016028271	Polymerase acidic protein
1016028272	Uncharacterized protein
1016028273	Uncharacterized protein
1016028274	Bac_DnaA_C domain-containing protein
1016028275	Uncharacterized protein
1016028276	Uncharacterized protein
1016028277	Uncharacterized protein
1016028278	Uncharacterized protein
1016028279	Putative peptidase M15
1016028280	Uncharacterized protein
1016028281	Putative portal protein
1016028282	Uncharacterized protein
1016028283	Uncharacterized protein
1016028284	Polymerase acidic protein
1016028285	Protein PB1-F2
1016028286	Non-structural protein 1
1016028287	Neuraminidase
1016028288	RNA-directed RNA polymerase catalytic subunit
1016028289	Neuraminidase
1016028290	Hemagglutinin
1016028291	Hemagglutinin
1016028292	Protein PA-X
1016028293	Neuraminidase
1016028294	Non-structural protein 1
