1016028110	GOVbin225_17
1016028111	Tp1125DCM102451_1
1016028112	Tp1124DCM108671_31
1016028112	Tp1125DCM102451_2
1016028113	Tp1100SUR763771_36
1016028114	Tp1124DCM108671_8
1016028114	Tp1125DCM102451_28
1016028115	Tp1124DCM108671_7
1016028115	Tp1125DCM102451_27
1016028116	Tp1124DCM108671_43
1016028116	Tp1125DCM102451_14
1016028118	Tp1124DCM108671_34
1016028118	Tp1125DCM102451_5
1016028119	PB1-F2
1016028120	PA-X
1016028123	NA
1016028124	PA-X
1016028125	NA
1016028126	M1
1016028127	M1
1016028128	M1
1016028129	PA-X
1016028130	NEP
1016028131	Hemagglutinin HA1 chain
1016028131	Hemagglutinin HA2 chain
1016028131	HA
1016028132	M1
1016028134	M2
1016028135	PA-X
1016028137	PA-X
1016028138	PB1-F2
1016028140	GOVbin225_25
1016028141	V1
1016028143	Tp1124DCM108671_42
1016028143	Tp1125DCM102451_13
1016028144	GOVbin225_4
1016028145	GOVbin225_39
1016028146	GOVbin225_38
1016028147	Tp1125DCM102451_38
1016028148	Tp1124DCM108671_44
1016028148	Tp1125DCM102451_15
1016028149	Tp1124DCM108671_49
1016028149	Tp1125DCM102451_20
1016028150	Tp1100SUR763771_46
1016028151	GOVbin225_37
1016028152	NEP
1016028155	M1
1016028156	NEP
1016028157	NEP
1016028158	M1
1016028160	PB2
1016028161	M1
1016028162	NEP
1016028163	PB2
1016028165	PB1-F2
1016028166	PA-X
1016028167	PB1
1016028168	NEP
1016028169	NS1
1016028171	GOVbin225_42
1016028172	GOVbin225_40
1016028174	GOVbin225_43
1016028175	Tp1124DCM108671_2
1016028175	Tp1125DCM102451_22
1016028176	GOVbin225_35
1016028177	Tp1124DCM108671_3
1016028177	Tp1125DCM102451_23
1016028178	GOVbin225_49
1016028179	GOVbin225_53
1016028180	Tp1124DCM108671_38
1016028180	Tp1125DCM102451_9
1016028181	Tp1124DCM108671_10
1016028181	Tp1125DCM102451_30
1016028182	Tp1124DCM108671_26
1016028182	Tp1125DCM102451_46
1016028183	Tp1124DCM108671_5
1016028183	Tp1125DCM102451_25
1016028184	Tp1124DCM108671_12
1016028184	Tp1125DCM102451_32
1016028185	NEP
1016028186	NP
1016028187	cp
1016028188	PB2
1016028190	NEP
1016028191	PB1
1016028192	PB1
1016028193	M2
1016028194	NEP
1016028195	Hemagglutinin HA1 chain
1016028195	Hemagglutinin HA2 chain
1016028195	HA
1016028196	PB1
1016028197	M1
1016028198	PB2
1016028199	M2
1016028200	NP
1016028201	NP
1016028203	GOVbin225_47
1016028205	GOVbin225_52
1016028208	Tp1124DCM108671_11
1016028208	Tp1125DCM102451_31
1016028209	Tp1124DCM108671_13
1016028209	Tp1125DCM102451_33
1016028210	GOVbin225_63
1016028211	Tp1124DCM108671_14
1016028211	Tp1125DCM102451_34
1016028212	Tp1124DCM108671_48
1016028212	Tp1125DCM102451_19
1016028213	GOVbin225_59
1016028214	Tp1124DCM108671_22
1016028214	Tp1125DCM102451_42
1016028215	Tp1124DCM108671_20
1016028215	Tp1125DCM102451_40
1016028216	Tp1124DCM108671_23
1016028216	Tp1125DCM102451_43
1016028217	GOVbin225_62
1016028218	PB2
1016028219	PA
1016028220	PB2
1016028221	PB1
1016028222	cp
1016028223	Hemagglutinin HA1 chain
1016028223	Hemagglutinin HA2 chain
1016028223	HA
1016028224	NP
1016028225	NS1
1016028226	PB1
1016028227	NS1
1016028228	M2
1016028230	PB2
1016028231	NP
1016028232	M2
1016028234	NEP
1016028235	cp
1016028237	NP
1016028238	Unbinned5179contig1001_6
1016028241	Unbinned5179contig1001_7
1016028242	Tp1100SUR763771_1
1016028243	GOVbin225_55
1016028244	GOVbin225_66
1016028245	Unbinned5179contig1001_18
1016028246	Tp1124DCM108671_24
1016028246	Tp1125DCM102451_44
1016028247	Unbinned5179contig1001_3
1016028248	Unbinned5179contig1001_16
1016028249	Tp1125DCM102451_50
1016028250	S
1016028251	PB2
1016028252	M2
1016028253	Hemagglutinin HA1 chain
1016028253	Hemagglutinin HA2 chain
1016028253	HA
1016028254	PA
1016028255	PA
1016028256	Hemagglutinin HA1 chain
1016028256	Hemagglutinin HA2 chain
1016028256	HA
1016028257	NP
1016028258	M2
1016028259	PB1-F2
1016028260	NP
1016028261	Hemagglutinin HA1 chain
1016028261	Hemagglutinin HA2 chain
1016028261	HA
1016028262	NS1
1016028263	NA
1016028265	M2
1016028267	PB2
1016028268	cp
1016028269	PB1
1016028270	S
1016028271	PA
1016028272	Tp1100SUR763771_4
1016028273	Unbinned5179contig1001_1
1016028274	GOVbin225_44
1016028275	Tp1100SUR763771_11
1016028276	Tp1100SUR763771_15
1016028277	Unbinned5179contig1001_26
1016028278	GOVbin225_65
1016028279	Unbinned5179contig1001_2
1016028280	Tp1100SUR763771_12
1016028281	Tp1100SUR763771_13
1016028282	Unbinned5179contig1001_11
1016028283	Unbinned5179contig1001_17
1016028284	PA
1016028285	PB1-F2
1016028286	NS1
1016028287	NA
1016028288	PB1
1016028289	NA
1016028290	Hemagglutinin HA1 chain
1016028290	Hemagglutinin HA2 chain
1016028290	HA
1016028291	Hemagglutinin HA1 chain
1016028291	Hemagglutinin HA2 chain
1016028291	HA
1016028292	PA-X
1016028293	NA
1016028294	NS1
